0 2,0,0
1 3,2,0
2 4,2,0
3 6,3,0
4 8,3,0
5 8,3,0
6 10,6,0
7 11,8,0
8 13,8,0
9 15,9,0
10 15,10,0
11 15,12,0
12 17,13,0
13 17,13,0
14 18,15,0
15 20,19,0
16 20,22,0
17 21,26,0
18 23,27,0
19 24,30,0
20 26,32,0
21 27,34,0
22 28,35,0
23 28,39,0
24 29,39,0
25 29,42,0
26 29,44,0
27 30,44,0
28 31,46,0
29 31,47,0
30 32,47,0
31 33,49,0
32 35,52,0
33 35,52,0
34 35,54,0
35 36,54,0
36 36,57,0
37 36,60,0
38 38,64,0
39 40,66,0
40 41,69,0
41 43,73,0
42 45,73,0
43 47,73,0
44 49,76,0
45 51,78,0
46 53,82,0
47 53,82,0
48 54,84,0
49 55,85,0
50 57,88,0
51 59,90,0
52 59,94,0
53 61,95,0
54 62,97,0
55 64,98,0
56 64,98,0
57 64,102,0
58 65,106,0
59 67,110,0
60 68,112,0
61 70,113,0
62 71,116,0
63 73,120,0
64 73,121,0
65 75,123,0
66 77,125,0
67 78,128,0
68 78,131,0
69 79,131,0
70 80,133,0
71 82,136,0
72 82,137,0
73 83,138,0
74 85,138,0
75 85,142,0
76 85,142,0
77 85,142,0
78 86,145,0
79 88,148,0
80 89,149,0
81 90,150,0
82 91,152,0
83 92,152,0
84 92,152,0
85 94,155,0
86 96,157,0
87 97,159,0
88 99,161,0
89 101,165,0
90 101,168,0
91 102,168,0
92 102,169,0
93 102,169,0
94 102,169,0
95 102,170,0
96 103,171,0
97 104,174,0
98 104,175,0
99 106,178,0
100 107,181,0
101 109,182,0
102 111,185,0
103 113,185,0
104 115,185,0
105 117,187,0
106 118,188,0
107 120,192,0
108 120,194,0
109 120,198,0
110 120,202,0
111 120,204,0
112 120,205,0
113 120,207,0
114 120,208,0
115 120,210,0
116 122,213,0
117 124,216,0
118 126,219,0
119 126,220,0
120 127,224,0
121 129,224,0
122 129,225,0
123 131,228,0
124 132,229,0
125 132,233,0
126 134,234,0
127 134,236,0
128 135,239,0
129 137,241,0
130 137,241,0
131 139,242,0
132 139,243,0
133 139,247,0
134 141,248,0
135 141,251,0
136 141,254,0
137 141,258,0
138 141,260,0
139 141,261,0
140 143,262,0
141 143,263,0
142 144,264,0
143 145,265,0
144 146,268,0
145 146,272,0
146 148,273,0
147 149,276,0
148 149,279,0
149 151,280,0
150 153,284,0
151 153,285,0
152 155,286,0
153 157,290,0
154 159,294,0
155 161,298,0
156 161,300,0
157 163,303,0
158 165,305,0
159 166,306,0
160 166,310,0
161 166,310,0
162 168,313,0
163 168,315,0
164 170,316,0
165 171,317,0
166 171,317,0
167 171,317,0
168 172,321,0
169 173,322,0
170 175,326,0
171 175,329,0
172 175,333,0
173 176,335,0
174 177,338,0
175 177,340,0
176 177,343,0
177 179,347,0
178 179,347,0
179 179,348,0
180 180,351,0
181 181,353,0
182 181,355,0
183 182,355,0
184 182,359,0
185 184,363,0
186 185,364,0
187 185,367,0
188 187,367,0
189 188,368,0
190 188,370,0
191 188,372,0
192 189,372,0
193 189,375,0
194 189,376,0
195 191,378,0
196 193,380,0
197 195,384,0
198 197,387,0
199 198,391,0
200 199,394,0
201 200,396,0
202 202,400,0
203 202,401,0
204 202,405,0
205 204,409,0
206 204,413,0
207 204,417,0
208 204,418,0
209 205,421,0
210 205,424,0
211 207,424,0
212 207,427,0
213 209,429,0
214 211,431,0
215 211,434,0
216 211,437,0
217 212,439,0
218 214,440,0
219 216,443,0
220 216,445,0
221 217,448,0
222 218,450,0
223 218,453,0
224 220,454,0
225 220,456,0
226 220,459,0
227 220,460,0
228 220,460,0
229 222,461,0
230 223,461,0
231 223,464,0
232 224,465,0
233 225,465,0
234 227,466,0
235 227,470,0
236 229,471,0
237 230,473,0
238 230,475,0
239 232,476,0
240 232,478,0
241 233,479,0
242 233,481,0
243 233,482,0
244 234,485,0
245 235,485,0
246 236,489,0
247 238,490,0
248 239,490,0
249 239,494,0
