station,associatedTo,time,battery,rssi,x,y,z
sta1,ap2,1573744295670,96.6,[-64.0],91.2,158.8,0.0
sta1,ap2,1573744296021,96.6,[-63.0],92.4,160.3,0.0
sta1,ap2,1573744296375,96.6,[-63.0],90.9,161.5,0.0
sta1,ap2,1573744296729,96.6,[-64.0],89.7,160.0,0.0
sta1,ap2,1573744297078,96.6,[-65.0],88.5,158.5,0.0
sta1,ap2,1573744297428,96.6,[-65.0],90.0,157.3,0.0
sta1,ap2,1573744297779,96.6,[-64.0],91.2,158.8,0.0
sta1,ap2,1573744298131,96.6,[-64.0],89.7,160.0,0.0
sta1,ap2,1573744298484,96.6,[-64.0],91.2,158.8,0.0
sta1,ap2,1573744298835,96.6,[-65.0],92.7,157.6,0.0
sta1,ap2,1573744299185,96.6,[-64.0],93.9,159.1,0.0
sta1,ap2,1573744299536,96.6,[-65.0],95.4,157.9,0.0
sta1,ap2,1573744299898,96.6,[-66.0],94.2,156.4,0.0
sta1,ap2,1573744300249,96.6,[-65.0],95.4,157.9,0.0
sta1,ap2,1573744300598,96.6,[-66.0],94.2,156.4,0.0
sta1,ap2,1573744300951,96.6,[-67.0],95.7,155.2,0.0
sta1,ap2,1573744301322,96.6,[-66.0],94.2,156.4,0.0
sta1,ap2,1573744301680,96.6,[-65.0],92.7,157.6,0.0
sta1,ap2,1573744302031,96.6,[-66.0],94.2,156.4,0.0
sta1,ap2,1573744302401,96.6,[-67.0],93.0,154.9,0.0
sta1,ap2,1573744302751,96.6,[-67.0],91.8,153.4,0.0
sta1,ap2,1573744303100,96.6,[-68.0],90.6,151.9,0.0
sta1,ap2,1573744303453,96.6,[-69.0],89.4,150.4,0.0
sta1,ap2,1573744303807,96.6,[-68.0],87.9,151.6,0.0
sta1,ap2,1573744304156,96.6,[-69.0],89.4,150.4,0.0
sta1,ap1,1573744304529,96.5,[-69.0],90.9,149.2,0.0
sta1,ap2,1573744304914,96.4,[-74.0],89.7,147.7,0.0
sta1,ap1,1573744305286,96.3,[-69.0],90.9,149.2,0.0
sta1,ap2,1573744305659,96.2,[-75.0],92.4,148.0,0.0
sta1,ap1,1573744306032,96.1,[-69.0],90.9,149.2,0.0
sta1,ap2,1573744306406,96.0,[-75.0],92.1,150.7,0.0
sta1,ap2,1573744306755,96.0,[-68.0],90.6,151.9,0.0
sta1,ap2,1573744307107,96.0,[-69.0],89.4,150.4,0.0
sta1,ap1,1573744307478,95.9,[-69.0],90.9,149.2,0.0
sta1,ap2,1573744307849,95.8,[-74.0],89.4,150.4,0.0
sta1,ap2,1573744308200,95.8,[-68.0],90.6,151.9,0.0
sta1,ap2,1573744308549,95.8,[-69.0],89.4,150.4,0.0
sta1,ap2,1573744308899,95.8,[-68.0],90.6,151.9,0.0
sta1,ap2,1573744309247,95.8,[-69.0],92.1,150.7,0.0
sta1,ap2,1573744309598,95.8,[-68.0],90.6,151.9,0.0
sta1,ap2,1573744309951,95.8,[-67.0],89.1,153.1,0.0
sta1,ap2,1573744310305,95.8,[-68.0],87.9,151.6,0.0
sta1,ap2,1573744310656,95.8,[-68.0],86.4,152.8,0.0
sta1,ap1,1573744311031,95.7,[-68.0],85.2,151.3,0.0
sta1,ap1,1573744311415,95.7,[-72.0],84.0,149.8,0.0
sta1,ap1,1573744311800,95.7,[-71.0],82.5,151.0,0.0
sta1,ap1,1573744312151,95.7,[-72.0],83.7,152.5,0.0
sta1,ap1,1573744312502,95.7,[-71.0],82.2,153.7,0.0
sta1,ap1,1573744312859,95.7,[-71.0],80.7,154.9,0.0
sta1,ap1,1573744313209,95.7,[-70.0],79.5,153.4,0.0
sta1,ap1,1573744313561,95.7,[-71.0],81.0,152.2,0.0
sta1,ap1,1573744313912,95.7,[-71.0],82.5,151.0,0.0
sta1,ap1,1573744314262,95.7,[-71.0],81.0,152.2,0.0
sta1,ap1,1573744314617,95.7,[-71.0],82.5,151.0,0.0
sta1,ap1,1573744314971,95.7,[-71.0],81.3,149.5,0.0
sta1,ap1,1573744315322,95.7,[-72.0],82.8,148.3,0.0
sta1,ap1,1573744315672,95.7,[-71.0],81.3,149.5,0.0
sta1,ap1,1573744316023,95.7,[-72.0],82.8,148.3,0.0
sta1,ap1,1573744316374,95.7,[-71.0],81.3,149.5,0.0
sta1,ap1,1573744316727,95.7,[-70.0],79.8,150.7,0.0
sta1,ap1,1573744317075,95.7,[-71.0],81.3,149.5,0.0
sta1,ap1,1573744317426,95.7,[-71.0],82.5,151.0,0.0
sta1,ap1,1573744317774,95.7,[-72.0],83.7,152.5,0.0
sta1,ap1,1573744318124,95.7,[-71.0],82.2,153.7,0.0
sta1,ap1,1573744318476,95.7,[-72.0],83.7,152.5,0.0
sta1,ap1,1573744318831,95.7,[-71.0],82.5,151.0,0.0
sta1,ap1,1573744319181,95.7,[-72.0],84.0,149.8,0.0
sta1,ap1,1573744319534,95.7,[-73.0],85.5,148.6,0.0
sta1,ap1,1573744319885,95.7,[-72.0],84.3,147.1,0.0
sta1,ap1,1573744320249,95.7,[-73.0],85.5,148.6,0.0
sta1,ap1,1573744320613,95.7,[-72.0],84.0,149.8,0.0
sta1,ap1,1573744320964,95.7,[-71.0],82.5,151.0,0.0
sta1,ap1,1573744321319,95.7,[-72.0],83.7,152.5,0.0
sta1,ap1,1573744321673,95.7,[-72.0],84.9,154.0,0.0
sta1,ap1,1573744322024,95.7,[-72.0],83.4,155.2,0.0
sta1,ap1,1573744322374,95.7,[-71.0],82.2,153.7,0.0
sta1,ap1,1573744322726,95.7,[-71.0],81.0,152.2,0.0
sta1,ap1,1573744323087,95.7,[-70.0],79.8,150.7,0.0
sta1,ap1,1573744323441,95.7,[-70.0],78.6,149.2,0.0
sta1,ap1,1573744323796,95.7,[-69.0],77.1,150.4,0.0
sta1,ap1,1573744324145,95.7,[-70.0],78.6,149.2,0.0
sta1,ap1,1573744324497,95.7,[-69.0],77.4,147.7,0.0
sta1,ap1,1573744324850,95.7,[-68.0],75.9,148.9,0.0
sta1,ap1,1573744325198,95.7,[-69.0],77.4,147.7,0.0
sta1,ap1,1573744325547,95.7,[-70.0],78.9,146.5,0.0
